Resolution,Server Name,Task Name,Total Applied Changes,Avg Apply Throughput (rec/sec),latency,Total Change Volume
22-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLOG2_JRNBRIM1_TO_KAFKA,"133,094,100","1,546",0,270.16 GB
22-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLOG3_JRNBRIM1_TO_KAFKA,"84,146,952",806,6,96.08 GB
22-Apr-2025,QLIK-REPLICATE-PROD-1,JRNOTH_JRNBRIM_TO_KAFKA,"1,145",0,2,14.64 MB
22-Apr-2025,QLIK-REPLICATE-PROD-1,JRNRBP_JRNBRIM_TO_KAFKA,"159,534,681","1,721",832,194.24 GB
22-Apr-2025,QLIK-REPLICATE-PROD-1,JRNSP2_JRNBRIM_TO_KAFKA,"112,966,990","1,358",0,466.38 GB
22-Apr-2025,QLIK-REPLICATE-PROD-1,JRNTFP_JRNBRIM_TO_KAFKA,0,0,24,0.00 Bytes
22-Apr-2025,QLIK-REPLICATE-PROD-1,JRRB03_JRNBRIM_TO_KAFKA,"287,366,340","3,466",422,145.72 GB
22-Apr-2025,QLIK-REPLICATE-PROD-1,JRRB04_JRNBRIM_TO_KAFKA,"79,443,626",883,"1,571",150.98 GB
23-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLNP_JRNBRIM_TO_KAFKA,"7,332,598",61,369,18.99 GB
23-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLNP_JRNBRIM_TO_KAFKA_2,"448,200",2,428,763.17 MB
23-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLOG2_JRNBRIM1_TO_KAFKA,"133,035,362","1,420",0,268.96 GB
23-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLOG3_JRNBRIM1_TO_KAFKA,"80,887,874",994,10,92.34 GB
23-Apr-2025,QLIK-REPLICATE-PROD-1,JRNOTH_JRNBRIM_TO_KAFKA,"1,153",0,0,14.70 MB
23-Apr-2025,QLIK-REPLICATE-PROD-1,JRNRBP_JRNBRIM_TO_KAFKA,"145,213,491","1,429",762,177.47 GB
23-Apr-2025,QLIK-REPLICATE-PROD-1,JRNSP2_JRNBRIM_TO_KAFKA,"65,834",0,0,287.01 MB
23-Apr-2025,QLIK-REPLICATE-PROD-1,JRNTFP_JRNBRIM_TO_KAFKA,0,0,22,0.00 Bytes
23-Apr-2025,QLIK-REPLICATE-PROD-1,JRRB03_JRNBRIM_TO_KAFKA,"280,002,898","2,900",478,141.99 GB
23-Apr-2025,QLIK-REPLICATE-PROD-1,JRRB04_JRNBRIM_TO_KAFKA,"69,409,832",697,"1,268",132.10 GB
24-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLNP_JRNBRIM_TO_KAFKA,"7,044,422",64,372,18.51 GB
24-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLNP_JRNBRIM_TO_KAFKA_2,"466,346",2,437,766.22 MB
24-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLOG2_JRNBRIM1_TO_KAFKA,"135,804,363","1,568",0,273.51 GB
24-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLOG3_JRNBRIM1_TO_KAFKA,"86,852,764",926,13,99.20 GB
24-Apr-2025,QLIK-REPLICATE-PROD-1,JRNOTH_JRNBRIM_TO_KAFKA,"1,369",0,1,14.88 MB
24-Apr-2025,QLIK-REPLICATE-PROD-1,JRNRBP_JRNBRIM_TO_KAFKA,"145,144,408","1,336",707,180.21 GB
24-Apr-2025,QLIK-REPLICATE-PROD-1,JRNSP2_JRNBRIM_TO_KAFKA,"115,430,958","1,361",0,473.82 GB
24-Apr-2025,QLIK-REPLICATE-PROD-1,JRNTFP_JRNBRIM_TO_KAFKA,0,0,43,0.00 Bytes
24-Apr-2025,QLIK-REPLICATE-PROD-1,JRRB03_JRNBRIM_TO_KAFKA,"273,638,098","3,026",457,138.76 GB
24-Apr-2025,QLIK-REPLICATE-PROD-1,JRRB04_JRNBRIM_TO_KAFKA,"65,233,779",799,"1,229",124.19 GB
25-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLNP_JRNBRIM_TO_KAFKA,"13,327,083",127,416,36.57 GB
25-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLNP_JRNBRIM_TO_KAFKA_2,"1,544,401",5,487,2.49 GB
25-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLOG2_JRNBRIM1_TO_KAFKA,"156,786,733","1,799",0,312.87 GB
25-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLOG3_JRNBRIM1_TO_KAFKA,"111,832,288","1,050",7,127.87 GB
25-Apr-2025,QLIK-REPLICATE-PROD-1,JRNOTH_JRNBRIM_TO_KAFKA,"1,817",0,0,15.35 MB
25-Apr-2025,QLIK-REPLICATE-PROD-1,JRNRBP_JRNBRIM_TO_KAFKA,"167,369,004","2,099",831,204.58 GB
25-Apr-2025,QLIK-REPLICATE-PROD-1,JRNSP2_JRNBRIM_TO_KAFKA,"70,720",0,0,310.70 MB
25-Apr-2025,QLIK-REPLICATE-PROD-1,JRNTFP_JRNBRIM_TO_KAFKA,0,0,35,0.00 Bytes
25-Apr-2025,QLIK-REPLICATE-PROD-1,JRRB03_JRNBRIM_TO_KAFKA,"289,281,956","3,332",434,146.60 GB
25-Apr-2025,QLIK-REPLICATE-PROD-1,JRRB04_JRNBRIM_TO_KAFKA,"67,651,887",774,"1,173",128.74 GB
26-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLNP_JRNBRIM_TO_KAFKA,"15,755,825",164,363,38.88 GB
26-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLNP_JRNBRIM_TO_KAFKA_2,"367,947",3,446,601.91 MB
26-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLOG2_JRNBRIM1_TO_KAFKA,"278,988,255","3,315","2,307",547.59 GB
26-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLOG3_JRNBRIM1_TO_KAFKA,"74,709,251",728,8,85.76 GB
26-Apr-2025,QLIK-REPLICATE-PROD-1,JRNOTH_JRNBRIM_TO_KAFKA,649,0,0,14.13 MB
26-Apr-2025,QLIK-REPLICATE-PROD-1,JRNRBP_JRNBRIM_TO_KAFKA,"167,129,996","2,036","1,128",205.26 GB
26-Apr-2025,QLIK-REPLICATE-PROD-1,JRNSP2_JRNBRIM_TO_KAFKA,"117,011,864","1,324",1,474.83 GB
26-Apr-2025,QLIK-REPLICATE-PROD-1,JRNTFP_JRNBRIM_TO_KAFKA,0,0,51,0.00 Bytes
26-Apr-2025,QLIK-REPLICATE-PROD-1,JRRB03_JRNBRIM_TO_KAFKA,"306,117,264","3,487",669,155.29 GB
26-Apr-2025,QLIK-REPLICATE-PROD-1,JRRB04_JRNBRIM_TO_KAFKA,"87,113,200","1,103","1,468",165.52 GB
27-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLNP_JRNBRIM_TO_KAFKA,"3,442,190",28,282,8.01 GB
27-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLNP_JRNBRIM_TO_KAFKA_2,"163,758",1,342,269.94 MB
27-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLOG2_JRNBRIM1_TO_KAFKA,"59,482,389",673,0,119.70 GB
27-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLOG3_JRNBRIM1_TO_KAFKA,"57,127,570",705,11,65.59 GB
27-Apr-2025,QLIK-REPLICATE-PROD-1,JRNOTH_JRNBRIM_TO_KAFKA,649,0,1,14.13 MB
27-Apr-2025,QLIK-REPLICATE-PROD-1,JRNRBP_JRNBRIM_TO_KAFKA,"136,662,410","1,639",736,166.04 GB
27-Apr-2025,QLIK-REPLICATE-PROD-1,JRNSP2_JRNBRIM_TO_KAFKA,"74,986",0,0,330.15 MB
27-Apr-2025,QLIK-REPLICATE-PROD-1,JRNTFP_JRNBRIM_TO_KAFKA,0,0,96,0.00 Bytes
27-Apr-2025,QLIK-REPLICATE-PROD-1,JRRB03_JRNBRIM_TO_KAFKA,"271,563,316","2,994",396,137.79 GB
27-Apr-2025,QLIK-REPLICATE-PROD-1,JRRB04_JRNBRIM_TO_KAFKA,"69,095,757",823,"1,300",131.53 GB
28-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLNP_JRNBRIM_TO_KAFKA,"3,878,453",37,319,11.28 GB
28-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLNP_JRNBRIM_TO_KAFKA_2,"516,845",6,376,848.24 MB
28-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLOG2_JRNBRIM1_TO_KAFKA,"217,780,264","2,701",1,421.85 GB
28-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLOG3_JRNBRIM1_TO_KAFKA,"94,717,511","1,129",14,108.13 GB
28-Apr-2025,QLIK-REPLICATE-PROD-1,JRNOTH_JRNBRIM_TO_KAFKA,"1,147",0,2,14.70 MB
28-Apr-2025,QLIK-REPLICATE-PROD-1,JRNRBP_JRNBRIM_TO_KAFKA,"142,984,342","1,354",522,172.93 GB
28-Apr-2025,QLIK-REPLICATE-PROD-1,JRNSP2_JRNBRIM_TO_KAFKA,"173,324,029","2,016",1,693.43 GB
28-Apr-2025,QLIK-REPLICATE-PROD-1,JRNTFP_JRNBRIM_TO_KAFKA,0,0,28,0.00 Bytes
28-Apr-2025,QLIK-REPLICATE-PROD-1,JRRB03_JRNBRIM_TO_KAFKA,"265,545,668","3,104",306,134.62 GB
28-Apr-2025,QLIK-REPLICATE-PROD-1,JRRB04_JRNBRIM_TO_KAFKA,"58,912,585",695,"1,128",112.19 GB
29-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLNP_JRNBRIM_TO_KAFKA,"6,932,004",61,426,17.69 GB
29-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLNP_JRNBRIM_TO_KAFKA_2,"496,662",5,480,811.75 MB
29-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLOG2_JRNBRIM1_TO_KAFKA,"239,848,322","2,824",1,458.56 GB
29-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLOG3_JRNBRIM1_TO_KAFKA,"101,548,515",937,13,116.26 GB
29-Apr-2025,QLIK-REPLICATE-PROD-1,JRNOTH_JRNBRIM_TO_KAFKA,"1,361",0,0,14.89 MB
29-Apr-2025,QLIK-REPLICATE-PROD-1,JRNRBP_JRNBRIM_TO_KAFKA,"164,789,707","1,502",786,199.59 GB
29-Apr-2025,QLIK-REPLICATE-PROD-1,JRNSP2_JRNBRIM_TO_KAFKA,"68,416",0,0,298.92 MB
29-Apr-2025,QLIK-REPLICATE-PROD-1,JRNTFP_JRNBRIM_TO_KAFKA,0,0,27,0.00 Bytes
29-Apr-2025,QLIK-REPLICATE-PROD-1,JRRB03_JRNBRIM_TO_KAFKA,"298,180,409","3,559",533,151.20 GB
29-Apr-2025,QLIK-REPLICATE-PROD-1,JRRB04_JRNBRIM_TO_KAFKA,"73,490,055",830,"1,227",139.85 GB
30-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLNP_JRNBRIM_TO_KAFKA,"7,735,794",76,323,20.68 GB
30-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLNP_JRNBRIM_TO_KAFKA_2,"613,324",6,397,1005.01 MB
30-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLOG2_JRNBRIM1_TO_KAFKA,"297,640,534","3,378",1,562.63 GB
30-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLOG3_JRNBRIM1_TO_KAFKA,"101,898,967","1,022",10,116.61 GB
30-Apr-2025,QLIK-REPLICATE-PROD-1,JRNOTH_JRNBRIM_TO_KAFKA,"1,817",0,0,15.37 MB
30-Apr-2025,QLIK-REPLICATE-PROD-1,JRNRBP_JRNBRIM_TO_KAFKA,"173,351,022","2,192",872,209.84 GB
30-Apr-2025,QLIK-REPLICATE-PROD-1,JRNSP2_JRNBRIM_TO_KAFKA,"228,344,258","2,529",1,900.93 GB
30-Apr-2025,QLIK-REPLICATE-PROD-1,JRNTFP_JRNBRIM_TO_KAFKA,0,0,26,0.00 Bytes
30-Apr-2025,QLIK-REPLICATE-PROD-1,JRRB03_JRNBRIM_TO_KAFKA,"308,614,559","3,662",479,156.45 GB
30-Apr-2025,QLIK-REPLICATE-PROD-1,JRRB04_JRNBRIM_TO_KAFKA,"80,957,188",939,"1,440",153.87 GB
01-May-2025,QLIK-REPLICATE-PROD-1,JRNLNP_JRNBRIM_TO_KAFKA,"7,529,844",61,407,16.75 GB
01-May-2025,QLIK-REPLICATE-PROD-1,JRNLNP_JRNBRIM_TO_KAFKA_2,"244,606",0,498,871.71 MB
01-May-2025,QLIK-REPLICATE-PROD-1,JRNLOG2_JRNBRIM1_TO_KAFKA,"59,660,436",699,0,125.17 GB
01-May-2025,QLIK-REPLICATE-PROD-1,JRNLOG3_JRNBRIM1_TO_KAFKA,"95,309,693","1,043",21,109.50 GB
01-May-2025,QLIK-REPLICATE-PROD-1,JRNOTH_JRNBRIM_TO_KAFKA,650,0,10,14.15 MB
01-May-2025,QLIK-REPLICATE-PROD-1,JRNRBP_JRNBRIM_TO_KAFKA,"180,582,359","2,386","1,353",218.91 GB
01-May-2025,QLIK-REPLICATE-PROD-1,JRNSP2_JRNBRIM_TO_KAFKA,"158,071",0,0,647.73 MB
01-May-2025,QLIK-REPLICATE-PROD-1,JRNTFP_JRNBRIM_TO_KAFKA,0,0,85,0.00 Bytes
01-May-2025,QLIK-REPLICATE-PROD-1,JRRB03_JRNBRIM_TO_KAFKA,"330,866,473","3,722",442,167.79 GB
01-May-2025,QLIK-REPLICATE-PROD-1,JRRB04_JRNBRIM_TO_KAFKA,"82,311,141","1,013","1,488",156.60 GB
02-May-2025,QLIK-REPLICATE-PROD-1,JRNLNP_JRNBRIM_TO_KAFKA,"4,075,865",32,331,10.21 GB
02-May-2025,QLIK-REPLICATE-PROD-1,JRNLNP_JRNBRIM_TO_KAFKA_2,"179,161",0,404,294.37 MB
02-May-2025,QLIK-REPLICATE-PROD-1,JRNLOG2_JRNBRIM1_TO_KAFKA,"116,825,593","1,305",0,243.65 GB
02-May-2025,QLIK-REPLICATE-PROD-1,JRNLOG3_JRNBRIM1_TO_KAFKA,"102,928,154","1,147",12,117.54 GB
02-May-2025,QLIK-REPLICATE-PROD-1,JRNOTH_JRNBRIM_TO_KAFKA,"2,502",0,1,16.09 MB
02-May-2025,QLIK-REPLICATE-PROD-1,JRNRBP_JRNBRIM_TO_KAFKA,"179,053,716","2,457","1,131",218.03 GB
02-May-2025,QLIK-REPLICATE-PROD-1,JRNSP2_JRNBRIM_TO_KAFKA,"108,593,299","1,209",1,455.90 GB
02-May-2025,QLIK-REPLICATE-PROD-1,JRNTFP_JRNBRIM_TO_KAFKA,0,0,38,0.00 Bytes
02-May-2025,QLIK-REPLICATE-PROD-1,JRRB03_JRNBRIM_TO_KAFKA,"331,193,361","3,854",750,167.98 GB
02-May-2025,QLIK-REPLICATE-PROD-1,JRRB04_JRNBRIM_TO_KAFKA,"91,238,382","1,085","1,665",173.39 GB
03-May-2025,QLIK-REPLICATE-PROD-1,JRNLNP_JRNBRIM_TO_KAFKA,"3,742,865",29,318,9.42 GB
03-May-2025,QLIK-REPLICATE-PROD-1,JRNLNP_JRNBRIM_TO_KAFKA_2,"220,508",0,395,362.81 MB
03-May-2025,QLIK-REPLICATE-PROD-1,JRNLOG2_JRNBRIM1_TO_KAFKA,"64,627,763",830,0,131.64 GB
03-May-2025,QLIK-REPLICATE-PROD-1,JRNLOG3_JRNBRIM1_TO_KAFKA,"73,035,902",742,13,83.86 GB
03-May-2025,QLIK-REPLICATE-PROD-1,JRNOTH_JRNBRIM_TO_KAFKA,650,0,1,14.15 MB
03-May-2025,QLIK-REPLICATE-PROD-1,JRNRBP_JRNBRIM_TO_KAFKA,"156,590,323","1,775",874,190.65 GB
03-May-2025,QLIK-REPLICATE-PROD-1,JRNSP2_JRNBRIM_TO_KAFKA,"82,021",0,0,361.52 MB
03-May-2025,QLIK-REPLICATE-PROD-1,JRNTFP_JRNBRIM_TO_KAFKA,0,0,104,0.00 Bytes
03-May-2025,QLIK-REPLICATE-PROD-1,JRRB03_JRNBRIM_TO_KAFKA,"321,324,589","3,533",585,163.01 GB
03-May-2025,QLIK-REPLICATE-PROD-1,JRRB04_JRNBRIM_TO_KAFKA,"78,397,055",902,"1,570",149.25 GB
04-May-2025,QLIK-REPLICATE-PROD-1,JRNLNP_JRNBRIM_TO_KAFKA,"3,698,979",32,310,9.74 GB
04-May-2025,QLIK-REPLICATE-PROD-1,JRNLNP_JRNBRIM_TO_KAFKA_2,"251,869",0,380,413.49 MB
04-May-2025,QLIK-REPLICATE-PROD-1,JRNLOG2_JRNBRIM1_TO_KAFKA,"61,704,157",829,1,124.65 GB
04-May-2025,QLIK-REPLICATE-PROD-1,JRNLOG3_JRNBRIM1_TO_KAFKA,"73,103,014",762,23,83.94 GB
04-May-2025,QLIK-REPLICATE-PROD-1,JRNOTH_JRNBRIM_TO_KAFKA,651,0,1,14.16 MB
04-May-2025,QLIK-REPLICATE-PROD-1,JRNRBP_JRNBRIM_TO_KAFKA,"145,451,114","1,464",784,177.16 GB
04-May-2025,QLIK-REPLICATE-PROD-1,JRNSP2_JRNBRIM_TO_KAFKA,"73,713,781",878,1,309.88 GB
04-May-2025,QLIK-REPLICATE-PROD-1,JRNTFP_JRNBRIM_TO_KAFKA,0,0,70,0.00 Bytes
04-May-2025,QLIK-REPLICATE-PROD-1,JRRB03_JRNBRIM_TO_KAFKA,"290,577,286","3,651",410,147.45 GB
04-May-2025,QLIK-REPLICATE-PROD-1,JRRB04_JRNBRIM_TO_KAFKA,"71,035,380",758,"1,312",135.27 GB
05-May-2025,QLIK-REPLICATE-PROD-1,JRNLNP_JRNBRIM_TO_KAFKA,"5,093,559",45,383,14.17 GB
05-May-2025,QLIK-REPLICATE-PROD-1,JRNLNP_JRNBRIM_TO_KAFKA_2,"394,339",1,434,647.87 MB
05-May-2025,QLIK-REPLICATE-PROD-1,JRNLOG2_JRNBRIM1_TO_KAFKA,"135,859,380","1,590",0,279.10 GB
05-May-2025,QLIK-REPLICATE-PROD-1,JRNLOG3_JRNBRIM1_TO_KAFKA,"113,142,180","1,253",18,129.34 GB
05-May-2025,QLIK-REPLICATE-PROD-1,JRNOTH_JRNBRIM_TO_KAFKA,"1,585",0,1,15.13 MB
05-May-2025,QLIK-REPLICATE-PROD-1,JRNRBP_JRNBRIM_TO_KAFKA,"171,214,043","2,056",652,206.15 GB
05-May-2025,QLIK-REPLICATE-PROD-1,JRNSP2_JRNBRIM_TO_KAFKA,"88,856",0,0,385.36 MB
05-May-2025,QLIK-REPLICATE-PROD-1,JRNTFP_JRNBRIM_TO_KAFKA,0,0,5,0.00 Bytes
05-May-2025,QLIK-REPLICATE-PROD-1,JRRB03_JRNBRIM_TO_KAFKA,"298,638,438","3,497",410,151.39 GB
05-May-2025,QLIK-REPLICATE-PROD-1,JRRB04_JRNBRIM_TO_KAFKA,"67,305,005",791,"1,134",128.08 GB
06-May-2025,QLIK-REPLICATE-PROD-1,JRNLNP_JRNBRIM_TO_KAFKA,"6,604,410",99,386,17.25 GB
06-May-2025,QLIK-REPLICATE-PROD-1,JRNLNP_JRNBRIM_TO_KAFKA_2,"383,708",1,457,629.01 MB
06-May-2025,QLIK-REPLICATE-PROD-1,JRNLOG2_JRNBRIM1_TO_KAFKA,"124,696,743","1,435",0,256.63 GB
06-May-2025,QLIK-REPLICATE-PROD-1,JRNLOG3_JRNBRIM1_TO_KAFKA,"110,766,769","1,072",21,126.67 GB
06-May-2025,QLIK-REPLICATE-PROD-1,JRNOTH_JRNBRIM_TO_KAFKA,"1,367",0,0,14.90 MB
06-May-2025,QLIK-REPLICATE-PROD-1,JRNRBP_JRNBRIM_TO_KAFKA,"184,392,575","2,062","1,059",221.99 GB
06-May-2025,QLIK-REPLICATE-PROD-1,JRNSP2_JRNBRIM_TO_KAFKA,"108,751,968","1,256",0,453.59 GB
06-May-2025,QLIK-REPLICATE-PROD-1,JRNTFP_JRNBRIM_TO_KAFKA,0,0,5,0.00 Bytes
06-May-2025,QLIK-REPLICATE-PROD-1,JRRB03_JRNBRIM_TO_KAFKA,"338,363,738","3,920",666,171.61 GB
06-May-2025,QLIK-REPLICATE-PROD-1,JRRB04_JRNBRIM_TO_KAFKA,"92,066,095","1,082","1,557",175.01 GB
07-May-2025,QLIK-REPLICATE-PROD-1,JRNLNP_JRNBRIM_TO_KAFKA,"6,539,630",66,315,17.19 GB
07-May-2025,QLIK-REPLICATE-PROD-1,JRNLNP_JRNBRIM_TO_KAFKA_2,"397,949",1,380,652.53 MB
07-May-2025,QLIK-REPLICATE-PROD-1,JRNLOG2_JRNBRIM1_TO_KAFKA,"123,309,368","1,482",1,252.26 GB
07-May-2025,QLIK-REPLICATE-PROD-1,JRNLOG3_JRNBRIM1_TO_KAFKA,"100,676,903","1,148",26,115.08 GB
07-May-2025,QLIK-REPLICATE-PROD-1,JRNOTH_JRNBRIM_TO_KAFKA,"1,370",0,1,14.90 MB
07-May-2025,QLIK-REPLICATE-PROD-1,JRNRBP_JRNBRIM_TO_KAFKA,"161,766,246","2,251",797,196.70 GB
07-May-2025,QLIK-REPLICATE-PROD-1,JRNSP2_JRNBRIM_TO_KAFKA,"70,078",0,0,305.43 MB
07-May-2025,QLIK-REPLICATE-PROD-1,JRNTFP_JRNBRIM_TO_KAFKA,0,0,11,0.00 Bytes
07-May-2025,QLIK-REPLICATE-PROD-1,JRRB03_JRNBRIM_TO_KAFKA,"311,885,399","3,596",480,158.14 GB
07-May-2025,QLIK-REPLICATE-PROD-1,JRRB04_JRNBRIM_TO_KAFKA,"79,060,658",909,"1,546",150.39 GB
08-May-2025,QLIK-REPLICATE-PROD-1,JRNLNP_JRNBRIM_TO_KAFKA,"6,456,878",302,356,16.93 GB
08-May-2025,QLIK-REPLICATE-PROD-1,JRNLNP_JRNBRIM_TO_KAFKA_2,"370,619",1,425,607.63 MB
08-May-2025,QLIK-REPLICATE-PROD-1,JRNLOG2_JRNBRIM1_TO_KAFKA,"123,131,327","1,389",0,251.84 GB
08-May-2025,QLIK-REPLICATE-PROD-1,JRNLOG3_JRNBRIM1_TO_KAFKA,"104,686,877","1,206",24,119.69 GB
08-May-2025,QLIK-REPLICATE-PROD-1,JRNOTH_JRNBRIM_TO_KAFKA,"2,271",0,1,15.84 MB
08-May-2025,QLIK-REPLICATE-PROD-1,JRNRBP_JRNBRIM_TO_KAFKA,"156,018,512","1,822",792,189.84 GB
08-May-2025,QLIK-REPLICATE-PROD-1,JRNSP2_JRNBRIM_TO_KAFKA,"106,122,102","1,208",1,441.04 GB
08-May-2025,QLIK-REPLICATE-PROD-1,JRNTFP_JRNBRIM_TO_KAFKA,0,0,20,0.00 Bytes
08-May-2025,QLIK-REPLICATE-PROD-1,JRRB03_JRNBRIM_TO_KAFKA,"305,770,315","3,615",521,155.04 GB
08-May-2025,QLIK-REPLICATE-PROD-1,JRRB04_JRNBRIM_TO_KAFKA,"73,683,828",871,"1,407",140.26 GB
09-May-2025,QLIK-REPLICATE-PROD-1,JRNLNP_JRNBRIM_TO_KAFKA,"6,196,776",56,340,16.43 GB
09-May-2025,QLIK-REPLICATE-PROD-1,JRNLNP_JRNBRIM_TO_KAFKA_2,"351,558",1,398,576.09 MB
09-May-2025,QLIK-REPLICATE-PROD-1,JRNLOG2_JRNBRIM1_TO_KAFKA,"124,203,365","1,424",0,253.85 GB
09-May-2025,QLIK-REPLICATE-PROD-1,JRNLOG3_JRNBRIM1_TO_KAFKA,"120,175,612","1,186",22,137.39 GB
09-May-2025,QLIK-REPLICATE-PROD-1,JRNOTH_JRNBRIM_TO_KAFKA,"1,377",0,0,14.93 MB
09-May-2025,QLIK-REPLICATE-PROD-1,JRNRBP_JRNBRIM_TO_KAFKA,"164,842,906","1,930",795,199.84 GB
09-May-2025,QLIK-REPLICATE-PROD-1,JRNSP2_JRNBRIM_TO_KAFKA,"62,518",0,0,274.51 MB
09-May-2025,QLIK-REPLICATE-PROD-1,JRNTFP_JRNBRIM_TO_KAFKA,0,0,13,0.00 Bytes
09-May-2025,QLIK-REPLICATE-PROD-1,JRRB03_JRNBRIM_TO_KAFKA,"107,376",0,55,55.52 MB
09-May-2025,QLIK-REPLICATE-PROD-1,JRRB04_JRNBRIM_TO_KAFKA,"73,448,096",788,"1,382",139.78 GB
10-May-2025,QLIK-REPLICATE-PROD-1,JRNLNP_JRNBRIM_TO_KAFKA,"5,687,771",70,361,14.55 GB
10-May-2025,QLIK-REPLICATE-PROD-1,JRNLNP_JRNBRIM_TO_KAFKA_2,"353,178",1,420,580.20 MB
10-May-2025,QLIK-REPLICATE-PROD-1,JRNLOG2_JRNBRIM1_TO_KAFKA,"70,903,347",774,0,143.91 GB
10-May-2025,QLIK-REPLICATE-PROD-1,JRNLOG3_JRNBRIM1_TO_KAFKA,"61,265,155",581,18,70.31 GB
10-May-2025,QLIK-REPLICATE-PROD-1,JRNOTH_JRNBRIM_TO_KAFKA,650,0,1,14.15 MB
10-May-2025,QLIK-REPLICATE-PROD-1,JRNRBP_JRNBRIM_TO_KAFKA,"165,508,067","1,519",918,200.85 GB
10-May-2025,QLIK-REPLICATE-PROD-1,JRNSP2_JRNBRIM_TO_KAFKA,"84,319,835",961,1,354.73 GB
10-May-2025,QLIK-REPLICATE-PROD-1,JRNTFP_JRNBRIM_TO_KAFKA,0,0,75,0.00 Bytes
10-May-2025,QLIK-REPLICATE-PROD-1,JRRB03_JRNBRIM_TO_KAFKA,0,0,43,0.00 Bytes
10-May-2025,QLIK-REPLICATE-PROD-1,JRRB04_JRNBRIM_TO_KAFKA,"82,449,008",986,"1,482",156.70 GB
